11020,PE,11:09:16 AM,1575648556,9,286,40.605311,-75.380651,Taylor College,,2019-12-06T16:09:17.196Z
11020,PE,11:09:16 AM,1575648556,9,286,40.605311,-75.380651,Taylor College,,2019-12-06T16:09:22.198Z
11020,PE,11:09:22 AM,1575648562,4,299,40.605379,-75.380804,Taylor College,,2019-12-06T16:09:27.199Z
11020,PE,11:09:28 AM,1575648568,12,332,40.605568,-75.380989,Taylor College,,2019-12-06T16:09:32.201Z
11020,PE,11:09:34 AM,1575648574,11,355,40.605826,-75.381030,Taylor College,,2019-12-06T16:09:37.204Z
11020,PE,11:09:40 AM,1575648580,14,359,40.606147,-75.381012,Taylor College,,2019-12-06T16:09:42.204Z
11020,PE,11:09:46 AM,1575648586,12,4,40.606478,-75.380989,,Alumni Memorial Building,2019-12-06T16:09:47.206Z
11020,PE,11:09:46 AM,1575648586,12,4,40.606478,-75.380989,,Alumni Memorial Building,2019-12-06T16:09:52.207Z
11020,PE,11:09:52 AM,1575648592,3,360,40.606651,-75.380968,,Alumni Memorial Building,2019-12-06T16:09:57.208Z
11020,PE,11:09:58 AM,1575648598,0,360,40.606646,-75.380972,,Alumni Memorial Building,2019-12-06T16:10:02.209Z
11020,PE,11:09:58 AM,1575648598,0,360,40.606646,-75.380972,,Alumni Memorial Building,2019-12-06T16:10:07.210Z
11020,PE,11:09:58 AM,1575648598,0,360,40.606646,-75.380972,,Alumni Memorial Building,2019-12-06T16:10:12.213Z
11020,PE,11:09:58 AM,1575648598,0,360,40.606646,-75.380972,,Alumni Memorial Building,2019-12-06T16:10:17.213Z
11020,PE,11:09:58 AM,1575648598,0,360,40.606646,-75.380972,,Alumni Memorial Building,2019-12-06T16:10:22.215Z
11020,PE,11:09:58 AM,1575648598,0,360,40.606646,-75.380972,,Alumni Memorial Building,2019-12-06T16:10:27.217Z
11020,PE,11:09:58 AM,1575648598,0,360,40.606646,-75.380972,,Alumni Memorial Building,2019-12-06T16:10:32.218Z
11020,PE,11:09:58 AM,1575648598,0,360,40.606646,-75.380972,,Alumni Memorial Building,2019-12-06T16:10:37.219Z
11020,PE,11:09:58 AM,1575648598,0,360,40.606646,-75.380972,,Alumni Memorial Building,2019-12-06T16:10:42.221Z
11020,PE,11:10:44 AM,1575648644,12,85,40.608048,-75.380793,Alumni Memorial Building,,2019-12-06T16:10:47.222Z
11020,PE,11:10:50 AM,1575648650,16,86,40.608023,-75.380273,Alumni Memorial Building,,2019-12-06T16:10:52.222Z
11020,PE,11:10:56 AM,1575648656,10,84,40.608087,-75.379822,,STEPS,2019-12-06T16:10:57.223Z
11020,PE,11:10:56 AM,1575648656,10,84,40.608087,-75.379822,,STEPS,2019-12-06T16:11:02.225Z
11020,PE,11:11:02 AM,1575648662,2,89,40.608097,-75.379677,,STEPS,2019-12-06T16:11:07.226Z
11020,PE,11:11:08 AM,1575648668,7,37,40.608197,-75.379535,,STEPS,2019-12-06T16:11:12.228Z
11020,PE,11:11:14 AM,1575648674,0,7,40.608264,-75.379552,,STEPS,2019-12-06T16:11:17.229Z
11020,PE,11:11:14 AM,1575648674,0,7,40.608264,-75.379552,,STEPS,2019-12-06T16:11:22.230Z
11020,PE,11:11:14 AM,1575648674,0,7,40.608264,-75.379552,,STEPS,2019-12-06T16:11:27.231Z
11020,PE,11:11:14 AM,1575648674,0,7,40.608264,-75.379552,,STEPS,2019-12-06T16:11:32.233Z
11020,PE,11:11:14 AM,1575648674,0,7,40.608264,-75.379552,,STEPS,2019-12-06T16:11:37.234Z
11020,PE,11:11:14 AM,1575648674,0,7,40.608264,-75.379552,,STEPS,2019-12-06T16:11:42.235Z
11020,PE,11:11:46 AM,1575648706,10,357,40.609647,-75.379682,STEPS,,2019-12-06T16:11:47.238Z
11020,PE,11:11:46 AM,1575648706,10,357,40.609647,-75.379682,STEPS,,2019-12-06T16:11:52.238Z
11020,PE,11:11:52 AM,1575648712,3,356,40.609758,-75.379685,STEPS,,2019-12-06T16:11:57.239Z
11020,PE,11:11:58 AM,1575648718,7,49,40.609862,-75.379587,STEPS,,2019-12-06T16:12:02.241Z
11020,PE,11:12:04 AM,1575648724,12,89,40.609795,-75.379153,STEPS,,2019-12-06T16:12:07.244Z
11020,PE,11:12:10 AM,1575648730,10,83,40.609776,-75.378787,,Farrington Square,2019-12-06T16:12:12.245Z
11020,PE,11:12:16 AM,1575648736,5,91,40.609738,-75.378501,,Farrington Square,2019-12-06T16:12:17.246Z
11020,PE,11:12:16 AM,1575648736,5,91,40.609738,-75.378501,,Farrington Square,2019-12-06T16:12:22.246Z
11020,PE,11:12:22 AM,1575648742,7,84,40.609750,-75.378293,,Farrington Square,2019-12-06T16:12:27.249Z
11020,PE,11:12:28 AM,1575648748,4,89,40.609748,-75.378134,,Farrington Square,2019-12-06T16:12:32.250Z
11020,PE,11:12:34 AM,1575648754,0,88,40.609737,-75.378152,,Farrington Square,2019-12-06T16:12:37.252Z
11020,PE,11:12:34 AM,1575648754,0,88,40.609737,-75.378152,,Farrington Square,2019-12-06T16:12:42.253Z
11020,PE,11:12:34 AM,1575648754,0,88,40.609737,-75.378152,,Farrington Square,2019-12-06T16:12:47.255Z
11020,PE,11:12:34 AM,1575648754,0,88,40.609737,-75.378152,,Farrington Square,2019-12-06T16:12:52.256Z
11020,PE,11:12:34 AM,1575648754,0,88,40.609737,-75.378152,,Farrington Square,2019-12-06T16:12:57.257Z
11020,PE,11:12:34 AM,1575648754,0,88,40.609737,-75.378152,,Farrington Square,2019-12-06T16:13:02.257Z
11020,PE,11:12:34 AM,1575648754,0,88,40.609737,-75.378152,,Farrington Square,2019-12-06T16:13:07.259Z
11020,PE,11:12:34 AM,1575648754,0,88,40.609737,-75.378152,,Farrington Square,2019-12-06T16:13:12.260Z
11020,PE,11:12:34 AM,1575648754,0,88,40.609737,-75.378152,,Farrington Square,2019-12-06T16:13:17.260Z
11020,PE,11:13:20 AM,1575648800,14,87,40.609800,-75.376619,Farrington Square,,2019-12-06T16:13:22.261Z
11020,PE,11:13:26 AM,1575648806,12,88,40.609813,-75.376216,Farrington Square,,2019-12-06T16:13:27.263Z
11020,PE,11:13:26 AM,1575648806,12,88,40.609813,-75.376216,Farrington Square,,2019-12-06T16:13:32.264Z
11020,PE,11:13:32 AM,1575648812,6,92,40.609816,-75.375922,Farrington Square,,2019-12-06T16:13:37.266Z
11020,PE,11:13:38 AM,1575648818,4,106,40.609808,-75.375812,Farrington Square,,2019-12-06T16:13:42.267Z
11020,PE,11:13:44 AM,1575648824,14,180,40.609519,-75.375786,Farrington Square,,2019-12-06T16:13:47.268Z
11020,PE,11:13:50 AM,1575648830,16,178,40.609162,-75.375795,Farrington Square,,2019-12-06T16:13:52.270Z
11020,PE,11:13:56 AM,1575648836,14,179,40.608796,-75.375789,,Whitaker Lab,2019-12-06T16:13:57.271Z
11020,PE,11:13:56 AM,1575648836,14,179,40.608796,-75.375789,,Whitaker Lab,2019-12-06T16:14:02.272Z
11020,PE,11:14:02 AM,1575648842,8,190,40.608545,-75.375806,,Whitaker Lab,2019-12-06T16:14:07.273Z
11020,PE,11:14:08 AM,1575648848,0,181,40.608496,-75.375830,,Whitaker Lab,2019-12-06T16:14:12.274Z
11020,PE,11:14:08 AM,1575648848,0,181,40.608496,-75.375830,,Whitaker Lab,2019-12-06T16:14:17.275Z
11020,PE,11:14:08 AM,1575648848,0,181,40.608496,-75.375830,,Whitaker Lab,2019-12-06T16:14:22.276Z
11020,PE,11:14:08 AM,1575648848,0,181,40.608496,-75.375830,,Whitaker Lab,2019-12-06T16:14:27.276Z
11020,PE,11:14:08 AM,1575648848,0,181,40.608496,-75.375830,,Whitaker Lab,2019-12-06T16:14:32.278Z
11020,PE,11:14:08 AM,1575648848,0,181,40.608496,-75.375830,,Whitaker Lab,2019-12-06T16:14:37.280Z
11020,PE,11:14:08 AM,1575648848,0,181,40.608496,-75.375830,,Whitaker Lab,2019-12-06T16:14:42.281Z
11020,PE,11:14:08 AM,1575648848,0,181,40.608496,-75.375830,,Whitaker Lab,2019-12-06T16:14:47.281Z
11020,PE,11:14:08 AM,1575648848,0,181,40.608496,-75.375830,,Whitaker Lab,2019-12-06T16:14:52.283Z
11020,PE,11:14:08 AM,1575648848,0,181,40.608496,-75.375830,,Whitaker Lab,2019-12-06T16:14:57.285Z
11020,PE,11:14:08 AM,1575648848,0,181,40.608496,-75.375830,,Whitaker Lab,2019-12-06T16:15:02.287Z
11020,PE,11:15:04 AM,1575648904,6,118,40.608357,-75.374399,Whitaker Lab,,2019-12-06T16:15:07.289Z
11020,PE,11:15:10 AM,1575648910,13,181,40.608079,-75.374385,Whitaker Lab,,2019-12-06T16:15:12.290Z
11020,PE,11:15:16 AM,1575648916,16,178,40.607704,-75.374390,Whitaker Lab,,2019-12-06T16:15:17.291Z
11020,PE,11:15:16 AM,1575648916,16,178,40.607704,-75.374390,Whitaker Lab,,2019-12-06T16:15:22.293Z
11020,PE,11:15:22 AM,1575648922,12,176,40.607374,-75.374376,Whitaker Lab,,2019-12-06T16:15:27.294Z
